CustomerID,Recency,Frequency,Monetary,TenureDays
17637,37,2,96126.63,83
17639,282,1,17034.510000000002,0
17640,93,1,3255.67,0
17642,126,2,116986.08,56
17643,379,1,23807.45,0
17644,7,17,439656.16,320
17646,225,4,148322.7,145
17647,71,1,11116.18,0
17648,67,5,249111.6,188
17649,141,2,139823.01,3
17650,27,1,20254.54,0
17651,18,14,568645.5,165
17652,31,18,628312.83,255
17653,35,5,121303.02,90
17654,283,1,69369.24,0
17655,17,8,221954.44,355
17656,79,5,194436.42,55
17658,17,3,64527.52,200
17659,10,14,362199.39,368
17660,147,1,112543.08,0
17663,32,9,210414.29,261
17664,25,2,99993.18000000001,193
17666,10,2,36487.94,61
17667,72,5,326794.11,232
17668,7,2,34543.21,36
17669,49,7,172682.78,206
17670,234,1,13979.24,0
17671,22,6,139983.3,349
17672,50,4,315031.35,265
17673,7,7,589370.5,318
17674,80,2,63015.89,294
17675,7,41,1728225.88,366
17676,10,7,204656.51,362
17677,8,43,857037.03,367
17678,270,1,36296.99,0
17679,59,2,80405.0,32
17680,30,1,25145.64,0
17682,16,7,250960.18,358
17684,50,1,34750.42,0
17685,23,7,361814.18,355
17686,13,7,700944.21,295
17690,36,16,663235.62,342
17691,364,2,57831.130000000005,10
17692,133,5,115418.72,232
17693,142,3,53270.95,1
17694,148,1,39415.59,0
17695,138,2,116508.73,39
17696,44,14,352834.62,326
17697,242,1,34474.01,0
17698,267,1,22320.99,0
17700,23,6,385755.14,348
17701,259,1,72379.18000000001,0
17702,36,6,236729.44,335
17703,41,3,155952.5,103
17704,175,2,74981.93,71
17705,9,10,272441.83,298
17706,10,22,1006159.08,362
17707,191,2,18181.65,151
17708,194,2,93886.68,137
17709,176,1,10625.74,0
17711,17,2,71778.61,279
17712,51,1,69394.79000000001,0
17714,327,1,18238.8,0
17715,207,1,1073.76,0
17716,29,12,685350.78,245
17718,238,1,16024.849999999999,0
17719,44,18,741683.48,217
17720,32,4,113791.64,341
17722,102,6,287668.12,270
17723,133,6,31333.23,87
17724,64,4,112167.93000000001,80
17725,22,14,483362.21,250
17727,15,2,178043.25,5
17728,10,5,426128.54,82
17730,9,15,517294.35,323
17731,85,5,207591.21,104
17732,379,1,40897.71,0
17733,45,2,91398.16,222
17734,60,3,93009.55,180
17735,8,19,1700952.31,365
17736,15,4,54810.29,104
17737,15,2,19753.24,49
17738,25,5,221238.84,262
17739,18,8,135341.31,348
17742,119,2,25436.18,219
17744,10,7,348364.64,354
17746,241,2,21587.14,5
17747,106,2,8057.360000000001,12
17749,184,2,73391.03,78
17750,11,9,509787.64,158
17752,365,1,1732.4,0
17754,7,6,233869.59,259
17757,7,31,1925692.31,370
17758,25,8,1043499.16,230
17759,23,3,290707.05,152
17760,28,2,76273.33,351
17761,39,1,52386.86,0
17763,269,1,200.42,0
17764,57,2,166857.47,160
17765,165,3,140451.59,98
17767,21,1,50919.840000000004,0
17768,14,3,236918.04,157
17769,19,12,808292.76,308
17770,205,5,101500.05,83
17771,63,2,115753.41,266
17772,17,2,147618.07,0
17774,103,5,412423.92,208
17775,261,1,4526.52,0
17777,31,3,513828.57,75
17779,27,5,178053.64,122
17781,165,2,21651.73,93
17783,78,2,161597.9,175
17785,59,1,45245.08,0
17786,91,2,152129.63,231
17787,159,4,319224.73,218
17788,80,2,9754.79,55
17789,287,1,17211.62,0
17790,33,14,516844.11,338
17791,36,1,25132.98,0
17793,31,1,135550.26,0
17795,186,2,115254.98,85
17796,46,4,223248.01,329
17797,28,3,290660.45,160
17799,28,11,1161581.41,339
17800,43,9,259824.94,296
17802,88,4,404328.86,290
17805,80,1,25607.46,0
17806,17,1,127118.16,0
17809,22,15,158947.02,357
17811,10,51,2128045.91,329
17812,19,4,313643.34,355
17813,20,7,1042428.65,57
17816,43,4,47911.68,328
17817,10,3,79222.91,272
17819,78,8,129806.38,299
17820,197,2,7747.85,167
17824,57,1,27350.27,0
17827,11,5,553286.2,359
17828,15,9,199128.31,176
17829,305,1,71544.51,0
17830,8,3,56420.490000000005,287
17831,39,1,6024.15,0
17832,56,1,151928.74,0
17835,9,3,170502.1,20
17836,53,1,57345.88,0
17837,48,10,475507.93,120
17838,33,6,345023.92,345
17839,48,1,142849.9,0
17841,8,169,20383830.65,371
17843,309,1,112466.42,0
17844,113,1,6058.58,0
17846,91,1,1742.04,0
17848,87,9,114709.88,276
17849,224,4,47903.54,115
17850,308,35,825197.91,71
17852,18,2,36422.57,0
17854,191,2,26846.46,41
17855,379,1,28965.41,0
17856,8,6,25779.07,279
17857,9,25,132106.46,362
17858,12,12,491356.93,363
17859,311,1,75663.28,0
17860,375,1,168547.07,0
17861,9,9,572742.58,316
17862,330,1,33153.89,0
17863,65,6,324769.46,310
17864,19,3,279920.3,262
17865,37,27,952872.31,333
17866,149,2,22252.23,0
17867,36,8,190620.48,258
17869,113,5,98487.2,260
17870,8,13,703657.85,364
17871,211,1,23170.489999999998,0
17873,86,6,117909.33,293
17874,191,7,100878.44,70
17877,176,1,36416.229999999996,0
17878,50,1,77970.51,0
17879,180,1,20029.7,0
17880,371,1,62830.02,0
17881,310,1,18349.33,0
17883,9,4,388378.58,242
17884,10,4,307942.15,367
17885,18,1,142862.12,0
17886,38,3,301989.51,217
17887,135,1,24517.55,0
17888,25,10,194285.84,338
17889,218,2,68638.27,109
17890,329,2,229387.38,38
17891,168,1,94405.46,0
17892,62,3,61617.439999999995,99
17893,231,1,45826.78,0
17894,78,8,463640.04,294
17895,50,1,27989.93,0
17896,29,1,6106.7,0
17897,179,4,324913.05,200
17898,91,2,61736.89,121
17899,165,1,70363.12,0
17900,171,4,27290.64,25
17901,35,1,54638.52,0
17904,27,2,91541.03,0
17905,77,4,87955.53,302
17906,253,1,38680.71,0
17908,380,1,145427.69,0
17911,15,1,119208.47,0
17912,316,6,94146.09,54
17913,65,2,142101.65,296
17914,10,1,235170.09,0
17917,51,3,229850.85,317
17919,94,1,57981.95,0
17920,10,17,1762075.52,369
17921,70,4,375827.09,202
17923,288,1,3403.08,0
17924,7,13,102969.41,372
17925,379,1,5736.0,0
17926,139,2,46557.49,70
17928,51,2,60130.44,200
17929,17,5,23096.17,297
17930,42,5,94428.99,203
17931,140,2,155541.28,121
17932,35,3,245851.04,182
17934,58,2,61485.69,7
17935,144,2,74377.09,3
17936,11,1,199458.41,0
17937,15,7,127301.11,353
17939,166,1,38106.8,0
17940,55,14,66767.14,253
17941,137,1,4358.73,0
17942,14,1,6800.530000000001,0
17946,239,2,47295.54,26
17947,43,1,27438.06,0
17948,153,1,5508.36,0
17949,7,52,156409.9,370
17950,78,4,188426.83,293
17951,46,4,49874.2,333
17954,11,16,1193412.52,365
17955,205,4,57774.36,20
17956,255,1,1945.82,0
17957,72,1,71943.22,0
17958,123,1,11296.29,0
17960,177,1,70777.75,0
17961,27,39,615597.99,350
17962,148,1,95055.59999999999,0
17964,38,2,254527.74,340
17965,44,14,890544.02,331
17966,44,5,183924.8,223
17967,378,1,102114.46,0
17968,380,1,237683.18,0
17969,172,2,55263.54,194
17970,217,1,84616.22,0
17972,248,1,85101.15,0
17973,58,1,28196.7,0
17974,31,3,441527.56,194
17975,21,14,764383.97,351
17976,378,1,169425.52,0
17977,35,1,40528.56,0
17978,371,1,26684.19,0
17979,42,5,386020.4,224
17980,172,3,83057.85,193
17984,151,1,93198.34,0
17985,28,1,83175.1,0
17986,62,1,1530.49,0
17987,191,1,38376.37,0
17988,18,8,87473.8,314
17990,243,3,61610.23,124
17991,231,2,14644.019999999999,0
17994,128,6,218243.37,169
17995,288,1,2886.32,0
17997,80,12,446439.94,89
17999,43,2,239640.96,329
18001,18,2,138649.98,74
18004,368,1,108107.7,0
18005,10,2,159103.96,43
18006,29,1,59739.91,0
18008,76,9,82365.99,248
18009,241,2,81975.39,0
18010,263,1,54370.9,0
18011,379,1,62412.29,0
18013,161,2,111841.15,0
18014,34,1,78195.6,0
18015,10,1,130988.73,0
18016,38,5,338347.94,331
18017,87,3,5000.92,229
18018,114,2,76431.58,91
18019,58,1,14469.8,0
18022,42,1,494936.72000000003,0
18024,159,3,70216.86,0
18027,105,1,49421.54,0
18030,10,3,21563.13,38
18032,340,1,17221.940000000002,0
18033,71,1,104185.62,0
18034,28,2,307479.54,0
18035,42,3,164684.35,7
18036,38,3,228174.44,213
18037,160,6,38405.67,207
18040,25,2,53359.89,226
18041,18,22,1181027.09,361
18042,60,1,13855.14,0
18043,31,3,300001.19,342
18044,10,11,318799.68,356
18045,51,1,161970.28,0
18048,209,2,15684.77,0
18050,365,1,13310.160000000002,0
18053,72,2,70952.14,4
18055,13,11,928894.76,362
18056,294,1,45827.09,0
18058,16,1,11689.82,0
18059,15,4,58751.64,58
18061,28,10,139770.47,344
18062,179,3,70783.06,164
18064,139,2,10052.84,102
18065,12,15,407699.99,358
18066,81,1,27416.96,0
18067,46,1,94531.76000000001,0
18068,295,1,1801.58,0
18069,32,7,1315410.21,301
18071,264,2,59968.96,108
18072,161,2,88714.01,30
18073,120,13,171900.42,82
18074,380,1,29052.6,0
18075,29,14,478465.21,337
18077,14,11,642723.15,358
18078,223,2,53914.64,41
18079,51,4,330448.43,193
18080,25,2,3063.86,223
18081,42,3,51948.74,97
18082,32,1,195392.69,0
18084,22,2,5056.04,284
18085,336,2,65993.99,43
18086,280,1,25214.95,0
18087,104,4,26018.39,203
18088,67,1,108617.78,0
18092,8,12,269154.94,363
18093,99,5,122690.98,209
18094,88,7,172598.56,210
18095,319,2,49362.94,20
18096,18,3,524103.75,52
18097,14,7,315981.36,346
18099,133,1,44667.33,0
18101,17,2,124660.15,132
18102,7,62,1101268.88,366
18104,43,1,101963.31,0
18105,44,1,49974.92,0
18106,336,1,79437.82,0
18108,255,2,41895.41,5
18109,8,31,1146932.74,368
18110,25,2,119227.15,0
18112,18,2,74339.01,154
18113,375,1,2354.2799999999997,0
18114,296,1,77109.28,0
18116,74,8,971166.6799999999,296
18117,32,1,197462.37,0
18118,17,31,3319927.44,358
18119,374,1,73804.51,0
18120,220,1,44658.96,0
18121,155,2,73291.68,5
18122,14,6,920006.33,142
18123,30,2,102784.49,7
18125,36,5,523393.73,286
18126,67,1,130846.6,0
18127,25,3,128603.56,114
18129,249,1,33432.770000000004,0
18130,15,4,185579.95,48
18133,217,2,1449.9,1
18135,35,5,42710.0,161
18136,69,4,106484.88,256
18138,301,1,31686.420000000002,0
18139,23,8,417459.65,1
18141,367,1,2260.5,0
18142,157,4,50819.31,64
18143,123,2,174409.31,25
18144,14,12,95915.15,365
18145,19,4,591394.01,299
18146,147,2,24384.6,79
18147,52,2,14953.1,62
18149,57,3,34480.54,222
18150,38,3,97441.13,169
18151,141,2,92531.33,155
18154,9,2,44845.49,40
18155,81,4,83087.44,216
18156,19,2,404331.35,356
18158,15,3,113536.02,79
18159,307,1,63732.05,0
18160,63,2,111159.75,143
18161,16,6,267260.98,309
18164,37,2,61565.53,6
18165,183,1,23716.72,0
18167,10,6,121570.24,101
18168,182,9,336247.53,196
18169,67,1,25907.16,0
18170,39,3,100619.23,183
18171,65,7,156994.18,274
18172,21,25,485447.89,279
18173,93,4,71049.62,187
18174,13,1,3308.5,0
18176,360,2,73393.89,4
18177,37,7,178956.34,224
18178,120,6,288185.47000000003,250
18179,15,6,231193.94,327
18180,11,6,279748.48,137
18181,30,1,128786.49,0
18183,224,6,97791.96,56
18184,21,1,6386.04,0
18185,255,1,50087.91,0
18188,21,4,196587.91,275
18189,84,3,164194.76,190
18190,198,3,37717.4,138
18191,268,1,21188.9,0
18192,78,1,99928.01,0
18193,157,3,54838.1,215
18194,70,2,25933.32,18
18196,101,2,312164.07,195
18198,10,21,407944.69,332
18200,112,1,89047.34,0
18202,206,3,176057.88,111
18203,163,1,77032.56,0
18204,77,4,515839.33,121
18205,42,2,83273.68,38
18209,35,1,24284.87,0
18210,8,6,325715.5,265
18211,32,5,109208.97,252
18212,332,1,107477.44,0
18213,243,1,38529.7,0
18215,95,1,35064.42,0
18216,37,1,101800.01,0
18217,35,2,61878.81,41
18218,212,4,76770.12,75
18219,9,11,308453.4,366
18220,226,2,13490.35,7
18221,28,6,164636.29,189
18222,99,1,42812.68,0
18223,8,27,770695.42,356
18224,270,1,29955.219999999998,0
18225,9,17,753284.92,368
18226,45,14,687958.6,299
18227,224,1,16681.26,0
18228,56,3,80424.61,29
18229,18,20,372558.19,361
18230,15,10,224788.08,355
18231,198,6,309883.24,96
18232,88,5,92758.02,115
18233,332,1,626.64,0
18235,78,3,291665.84,145
18236,36,6,134095.85,210
18237,9,5,140439.6,131
18239,225,5,215335.63,153
18240,52,1,7396.959999999999,0
18241,16,18,234009.41,208
18242,78,4,194455.69,141
18245,13,8,457529.32,347
18246,30,2,12329.9,209
18248,120,4,120057.19,72
18249,23,1,16405.1,0
18250,307,2,57470.42,9
18251,93,1,35967.63,0
18252,57,2,247027.65,121
18255,95,1,7525.37,0
18256,361,1,3317.66,0
18257,45,12,305227.79,256
18259,31,3,126425.4,341
18260,179,8,349885.06,185
18261,49,2,45067.130000000005,52
18262,146,1,26389.84,0
18263,29,4,182294.87,229
18265,78,2,121154.99,85
18268,140,2,2341.13,0
18269,364,2,18542.07,8
18270,44,3,32365.39,228
18272,9,7,445784.29,244
18273,8,3,4533.1,255
18274,24,2,67407.74,12
18276,27,3,36314.43,22
18277,64,2,23298.350000000002,260
18278,80,1,21841.57,0
18280,284,1,18907.36,0
18281,187,1,26009.01,0
18282,14,3,36010.74,118
18283,10,16,2008747.62,333
18287,49,3,209057.23,158
